id,title,display_name,authorships,abstract,doi,publication_date,publication_year,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,apc,first_page,last_page,volume,issue,focal_author,csv_collaborators
https://openalex.org/W4414508060,Virus-derived Serpin Reduces Immuno-coagulopathic Damage in Murine Colitis by Targeting the urokinase-type Plasminogen Activator Receptor (uPAR) and Complement,Virus-derived Serpin Reduces Immuno-coagulopathic Damage in Murine Colitis by Targeting the urokinase-type Plasminogen Activator Receptor (uPAR) and Complement,,"<title>Abstract</title> A virus-derived serpin, Serp-1, has proven efficacy in treating inflammatory and coagulation disorders in preclinical and clinical studies. Serp-1 evolved over millions of years to block host immune responses, targeting serine proteases in immune and coagulation pathways. Treatment with PEGylated Serp-1 (PEGSerp-1) protein reduced lung injury in both lupus lung hemorrhage and SARS-CoV-2 models. Here, PEGSerp-1 effects on immune-coagulopathic responses is examined in a mouse colitis model. Inflammatory bowel disease (IBD) is associated with life-threatening complications with severe inflammation, bleeding, vasculitis, cancer and toxic megacolon. <italic>Ser</italic> ine <italic>p</italic> rotease cascades activate coagulation and complement pathways throughout the human body and are regulated by <italic>in</italic> hibitors, termed <italic>serpins</italic> , that can reduce gut inflammation. Prophylactic PEGSerp-1 significantly improved survival in severe 5% Dextran sodium sulfate (DSS) colitis, reducing inflammation and crypt damage. Colon damage and inflammation were also reduced after either acute colitis induced by 5%DSS or repeat 2% DSS induced colitis. PEGSerp-1 reduced inflammatory M1 macrophage invasion, urokinase-type plasminogen activator receptor (uPAR), fibrinogen and complement on immunohistochemical analysis. PEGSerp-1 reduced uPAR expression in human macrophage, but not colon cells. Here we report analysis of PEGSerp-1 as a tissue and macrophage targeting therapeutic for colitis, reducing immune and coagulation induced damage in the colon.",https://doi.org/10.21203/rs.3.rs-7239271/v1,2025-09-25,2025,NA,0,,,preprint,TRUE,TRUE,gold,https://www.researchsquare.com/article/rs-7239271/latest.pdf,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.21203/rs.3.rs-7239271/v1,https://www.researchsquare.com/article/rs-7239271/latest.pdf,cc-by,acceptedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Esther Borges Florsheim,Wei Kong
https://openalex.org/W4417479254,Virus-derived serpin reduces immuno-coagulopathic damage in murine colitis by targeting the urokinase-type plasminogen activator receptor (uPAR) and complement,Virus-derived serpin reduces immuno-coagulopathic damage in murine colitis by targeting the urokinase-type plasminogen activator receptor (uPAR) and complement,,NA,https://doi.org/10.1038/s41598-025-32690-8,2025-12-19,2025,NA,0,,,article,TRUE,TRUE,gold,https://www.nature.com/articles/s41598-025-32690-8_reference.pdf,FALSE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Nature Portfolio,https://doi.org/10.1038/s41598-025-32690-8,https://www.nature.com/articles/s41598-025-32690-8_reference.pdf,cc-by-nc-nd,publishedVersion,,49,,,,,FALSE,FALSE,en,,2767,2767,16,1,Esther Borges Florsheim,Wei Kong
https://openalex.org/W4292952104,Effects of age on the hippocampus and verbal memory in adults with autism spectrum disorder: Longitudinal versus cross‐sectional findings,Effects of age on the hippocampus and verbal memory in adults with autism spectrum disorder: Longitudinal versus cross‐sectional findings,,"Abstract Research studying aging in adults with autism spectrum disorder (ASD) is growing, but longitudinal work is needed. Autistic adults have increased risk of dementia, altered hippocampal volumes and fornix integrity, and verbal memory difficulties compared with neurotypical (NT) adults. This study examined longitudinal aging in middle‐age adults with ASD versus a matched NT group, and compared findings with cross‐sectional age effects across a broad adult age range. Participants were 194 adults with ( n = 106; 74 male) and without ( n = 88; 52 male) ASD, ages 18–71. Participants ( n = 45; 40–70 age range) with two visits (2–3 years apart) were included in a longitudinal analysis. Hippocampal volume, fornix fractional anisotropy (FA), and verbal memory were measured via T1‐weighted MRI, diffusion tensor imaging, and the Rey Auditory Verbal Learning Test, respectively. Longitudinal mixed models were used for hippocampal system variables and reliable change index categories were used for Auditory Verbal Learning Test analyses. Multivariate regression was used for cross‐sectional analyses. Middle‐age adults with ASD had greater longitudinal hippocampal volume loss and were more likely to show clinically meaningful decline in short‐term memory, compared with NT. In contrast, cross‐sectional associations between increasing age and worsening short‐term memory were identified in NT, but not autistic adults. Reduced fornix FA and long‐term memory in ASD were found across the broad cross‐sectional age range. These preliminary longitudinal findings suggest accelerated hippocampal volume loss in ASD and slightly higher rates of clinically‐meaningful decline in verbal short‐term memory. Contradictory cross‐sectional and longitudinal results underscore the importance of longitudinal aging research in autistic adults. Lay Summary Autistic adults have increased risk of dementia, differences in brain memory structures, and difficulty with memory compared with neurotypical (NT) adults. However, there are no publications that follow the same middle‐age autistic adults over time to see how their brain and memory change. Our preliminary findings in a small middle‐age autism sample suggest a key memory brain structure, the hippocampus, may shrink faster over 2–3 years compared with NT, and short‐term memory may become more challenging for some. Across a broad adult range, autistic adults also had reduced integrity of connections to the hippocampus and greater challenges with long‐term memory. In our larger sample across a broad age range, the results did not hint at this aforementioned pattern of accelerated aging. This underscores the importance of more aging research in autism, and especially research where people are followed over time.",https://doi.org/10.1002/aur.2797,2022-08-24,2022,5.45771104,36,,,article,FALSE,TRUE,green,https://www.ncbi.nlm.nih.gov/pmc/articles/9561078,FALSE,Autism Research,https://openalex.org/S191399632,1939-3792,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aur.2797,NA,NA,publishedVersion,,65,,,,,FALSE,FALSE,en,,1810,1823,15,10,Kewei Chen,B. Blair Braden
https://openalex.org/W4308937900,Preliminary findings of accelerated visual memory decline and baseline brain correlates in middle-age and older adults with autism: The case for hippocampal free-water,Preliminary findings of accelerated visual memory decline and baseline brain correlates in middle-age and older adults with autism: The case for hippocampal free-water,,"Research aimed at understanding cognitive and brain aging in adults with autism spectrum disorder (ASD) is growing, but critical longitudinal work is scant. Adults with ASD struggle with tasks involving visual memory compared with neurotypical adults (NT). This may be related to differences in size or integrity of the hippocampus and its’ primary structural connectivity pathway, the fornix. The aim of this study was to describe preliminary findings of longitudinal aging trajectories in short- and long-term visual memory abilities in middle-age and older adults with ASD, compared with matched NT adults. We then evaluated baseline multi-modal imaging metrics of the hippocampal system, including the relatively novel metric of free-water, as potential correlates of longitudinal memory change in the ASD group. Middle-age and older adults with ASD ( n = 25) and matched NT adults ( n = 25) between the ages of 40 and 70 years were followed longitudinally at ~2-year intervals (range 2–5 years). Participants completed the Wechsler Memory Scale III Visual Reproduction task. Longitudinal mixed models were utilized to detect group differences in memory change with baseline age and sex as covariates. Hippocampal volume was measured via T1-weighted MRI images with FreeSurfer. Fornix fractional anisotropy and hippocampal and fornix free-water were measured from diffusion tensor imaging scans. Exploratory correlations were run between individual hippocampal system metrics and longitudinal slopes of visual memory change. There was a significant group by time interaction for long-term visual memory, such that middle-age and older adults with ASD declined faster than matched NT adults. There was no group by time interaction for short-term visual memory. Baseline hippocampal free-water was the only hippocampal system metric that correlated with long-term visual memory change in the ASD group. As one of the first longitudinal cognitive and brain aging studies in middle-age and older adults with ASD, our findings suggest vulnerabilities for accelerated long-term visual memory decline, compared to matched NT adults. Further, baseline hippocampal free-water may be a predictor of visual memory change in middle-age and older adults with ASD. These preliminary findings lay the groundwork for future prognostic applications of MRI for cognitive aging in middle-age and older adults with ASD.",https://doi.org/10.3389/fnagi.2022.1029166,2022-11-11,2022,2.72885552,18,,,article,TRUE,TRUE,gold,https://www.frontiersin.org/articles/10.3389/fnagi.2022.1029166/pdf,FALSE,Frontiers in Aging Neuroscience,https://openalex.org/S118428158,1663-4365,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fnagi.2022.1029166,https://www.frontiersin.org/articles/10.3389/fnagi.2022.1029166/pdf,cc-by,publishedVersion,,55,,,,,FALSE,FALSE,en,,1029166,1029166,14,NA,Kewei Chen,B. Blair Braden
https://openalex.org/W4363648092,Relationship Functioning and Gut Microbiota Composition among Older Adult Couples,Relationship Functioning and Gut Microbiota Composition among Older Adult Couples,,"An emerging area of research extends work on couple functioning and physical health to gut health, a critical marker of general health and known to diminish with age. As a foray into this area, we conducted a pilot study to (1) determine the feasibility of remote data collection, including a fecal sample, from older adult couples, (2) examine within-couple concordance in gut microbiota composition, and (3) examine associations between relationship functioning and gut microbiota composition. Couples (N = 30) were recruited from the community. The participants’ demographic characteristics were as follows: M (SD) age = 66.6 (4.8), 53% female, 92% White, and 2% Hispanic. Two of the couples were same-sex. All 60 participants completed self-report measures and supplied a fecal sample for microbiome analysis. Microbial DNA was extracted from the samples, and the 16S rRNA gene V4 region was amplified and sequenced. The results indicated that individuals shared more similar gut microbial composition with their partners than with others in the sample, p &lt; 0.0001. In addition, individuals with better relationship quality (greater relationship satisfaction and intimacy and less avoidant communication) had greater microbial diversity, p &lt; 0.05, a sign of healthier gut microbiota. Further research with a larger and more diverse sample is warranted to elucidate mechanisms.",https://doi.org/10.3390/ijerph20085435,2023-04-07,2023,0.92835204,5,,,article,TRUE,TRUE,gold,https://www.mdpi.com/1660-4601/20/8/5435/pdf?version=1680861989,FALSE,International Journal of Environmental Research and Public Health,https://openalex.org/S15239247,1660-4601,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/ijerph20085435,https://www.mdpi.com/1660-4601/20/8/5435/pdf?version=1680861989,cc-by,publishedVersion,,79,,,,,FALSE,FALSE,en,,5435,5435,20,8,Michael Todd,Rosa Krajmalnik‐Brown
https://openalex.org/W3135089164,Results of a Culturally Tailored Smartphone-Delivered Physical Activity Intervention Among Midlife African American Women: Feasibility Trial,Results of a Culturally Tailored Smartphone-Delivered Physical Activity Intervention Among Midlife African American Women: Feasibility Trial,,"Background Regular aerobic physical activity (PA) is an important component of healthy aging. However, only 27%-40% of African American women achieve national PA guidelines. Available data also show a clear decline in PA as African American women transition from young adulthood (ie, 25-44 years) into midlife. This decline in PA during midlife coincides with an increased risk for African American women developing cardiometabolic disease conditions, including obesity, type 2 diabetes, and cardiovascular disease. Thus, effective efforts are needed to promote PA among sedentary African American women during midlife. Objective This study aims to examine the acceptability and feasibility of a culturally tailored, smartphone-delivered PA intervention, originally developed to increase PA among African American women aged 24-49 years, among a slightly older sample of midlife African American women aged 50-65 years. Methods A single-arm pretest-posttest study design was implemented. In total, 20 insufficiently active African American (ie, ≤60 min per week of PA) women between the ages of 50-65 years participated in the 4-month feasibility trial. The Smart Walk intervention was delivered through the study Smart Walk smartphone app and text messages. Features available on the Smart Walk app include personal profile pages, multimedia PA promotion modules, discussion board forums, and an activity tracking feature that integrates with Fitbit activity monitors. Self-reported PA and social cognitive theory mediators targeted by the intervention (ie, self-regulation, behavioral capability, outcome expectations, self-efficacy, and social support) were assessed at baseline and at 4 months. Feasibility and acceptability were assessed using a postintervention satisfaction survey that included multiple-choice and open-ended questions evaluating participant perceptions of the intervention and suggestions for intervention improvement. Wilcoxon signed-rank tests were used to examine pre- and postintervention changes in the PA and social cognitive theory variables. The effect size estimates were calculated using the Pearson r test statistic. Results Participants increased moderate-to-vigorous PA (median 30 minutes per week increase; r=0.503; P=.002) and reported improvements in 2 theoretical mediators (self-regulation: r=0.397; P=.01; behavioral capability: r=0.440; P=.006). Nearly all participants (14/15, 93% completing the satisfaction survey) indicated that they would recommend the intervention to a friend. Participants’ suggestions for improving the intervention included enhancing the intervention’s provisions of social support for PA. Conclusions The results provide preliminary support for the feasibility of the smartphone-based approach to increase PA among midlife African American women. However, before larger-scale implementation among midlife African American women, enhancements to the social support components of the intervention are warranted. Trial Registration ClinicalTrials.gov NCT04073355; https://clinicaltrials.gov/ct2/show/NCT04073355",https://doi.org/10.2196/27383,2021-03-09,2021,5.27171914,37,,,article,TRUE,TRUE,gold,https://mhealth.jmir.org/2021/4/e27383/PDF,FALSE,JMIR mhealth and uhealth,https://openalex.org/S2764493120,2291-5222,https://openalex.org/P4310320608,JMIR Publications,https://doi.org/10.2196/27383,https://mhealth.jmir.org/2021/4/e27383/PDF,cc-by,publishedVersion,,47,,,,,FALSE,FALSE,en,,e27383,e27383,9,4,Michael Todd,Rodney P. Joseph
https://openalex.org/W4313648452,Smart Walk: A Culturally Tailored Smartphone-Delivered Physical Activity Intervention for Cardiometabolic Risk Reduction among African American Women,Smart Walk: A Culturally Tailored Smartphone-Delivered Physical Activity Intervention for Cardiometabolic Risk Reduction among African American Women,,"This article reports the results of Smart Walk: a randomized pilot trial of an 8-month culturally tailored, smartphone-delivered physical activity (PA) intervention for African American women with obesity. Sixty participants (age range = 24–49 years; BMI range = 30–58 kg/m2) were randomized to the Smart Walk intervention (n = 30) or a wellness comparison intervention (n = 30). Results supported the acceptability and feasibility of the intervention, as demonstrated by participant retention (85% at 4 months and 78% at 8 months), Smart Walk app use, and intervention satisfaction (i.e., 100% of PA participants completing the intervention [n = 24] reported they would recommend it to friend). Smart Walk participants also reported greater increases in moderate-to-vigorous PA (4-month between-arm difference in change [b] = 43.3 min/week; p = 0.018; Cohen’s d = 0.69; 8-month b = 56.6 min/week; p = 0.046; d = 0.63) and demonstrated clinically relevant, although not statistically significant (p-values &gt; 0.05), baseline to 4 months improvements in cardiorespiratory fitness (b = 1.67 mL/kg/min; d = 0.40), systolic blood pressure (b = −3.33 mmHg; d = 0.22), diastolic blood pressure (b = −4.28 mmHg; d = 0.37), and pulse wave velocity (b = −0.46 m/s; d = 0.33). Eight-month cardiometabolic outcomes followed similar trends, but had high rates of missing data (45–53%) due to COVID-19 restrictions. Collectively, findings demonstrated favorable outcomes for acceptability and feasibility, while also highlighting key areas for refinement in future research.",https://doi.org/10.3390/ijerph20021000,2023-01-05,2023,5.94995328,20,,,article,TRUE,TRUE,gold,https://www.mdpi.com/1660-4601/20/2/1000/pdf?version=1673311151,FALSE,International Journal of Environmental Research and Public Health,https://openalex.org/S15239247,1660-4601,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/ijerph20021000,https://www.mdpi.com/1660-4601/20/2/1000/pdf?version=1673311151,cc-by,publishedVersion,,108,,,,,FALSE,FALSE,en,,1000,1000,20,2,Michael Todd,Rodney P. Joseph
https://openalex.org/W4281658866,Insomnia as an Unmet Need in Patients With Chronic Hematological Cancer: Protocol for a Randomized Controlled Trial Evaluating a Consumer-Based Meditation App for Treatment of Sleep Disturbance,Insomnia as an Unmet Need in Patients With Chronic Hematological Cancer: Protocol for a Randomized Controlled Trial Evaluating a Consumer-Based Meditation App for Treatment of Sleep Disturbance,,"Background To address the need for long-term, accessible, nonpharmacologic interventions targeting sleep in patients with chronic hematological cancer, we propose the first randomized controlled trial to determine the effects of a consumer-based mobile meditation app, Calm, on sleep disturbance in this population. Objective This study aims to test the efficacy of daily meditation delivered via Calm compared with a health education podcast control group in improving the primary outcome of self-reported sleep disturbance, as well as secondary sleep outcomes, including sleep impairment and sleep efficiency; test the efficacy of daily meditation delivered via Calm compared with a health education podcast control group on inflammatory markers, fatigue, and emotional distress; and explore free-living use during a 12-week follow-up period and the sustained effects of Calm in patients with chronic hematological cancer. Methods In a double-blinded randomized controlled trial, we will recruit 276 patients with chronic hematological cancer to an 8-week app-based wellness intervention—the active, daily, app-based meditation intervention or the health education podcast app control group, followed by a 12-week follow-up period. Participants will be asked to use their assigned app for at least 10 minutes per day during the 8-week intervention period; complete web-based surveys assessing self-reported sleep disturbance, fatigue, and emotional distress at baseline, 8 weeks, and 20 weeks; complete sleep diaries and wear an actigraphy device during the 8-week intervention period and at 20 weeks; and complete blood draws to assess inflammatory markers (tumor necrosis factor-α, interleukin-6, interleukin-8, and C-reactive protein) at baseline, 8 weeks, and 20 weeks. Results This project was funded by the National Institutes of Health National Cancer Institute (R01CA262041). The projects began in April 2022, and study recruitment is scheduled to begin in October 2022, with a total project duration of 5 years. We anticipate that we will be able to achieve our enrollment goal of 276 patients with chronic hematological cancers within the allotted project time frame. Conclusions This research will contribute to broader public health efforts by providing researchers and clinicians with an evidence-based commercial product to improve sleep in the long term in an underserved and understudied cancer population with a high incidence of sleep disturbance. Trial Registration ClinicalTrials.gov NCT05294991; https://clinicaltrials.gov/ct2/show/NCT05294991 International Registered Report Identifier (IRRID) PRR1-10.2196/39007",https://doi.org/10.2196/39007,2022-06-03,2022,1.22996877,5,,,article,TRUE,TRUE,gold,https://www.researchprotocols.org/2022/7/e39007/PDF,FALSE,JMIR Research Protocols,https://openalex.org/S2739058702,1929-0748,https://openalex.org/P4310320608,JMIR Publications,https://doi.org/10.2196/39007,https://www.researchprotocols.org/2022/7/e39007/PDF,cc-by,publishedVersion,,93,,,,,FALSE,FALSE,en,,e39007,e39007,11,7,Michael Todd,Megan E. Petrov
https://openalex.org/W4284670608,Cardiometabolic Risk Factors Among Insufficiently Active African American Women With Obesity,Cardiometabolic Risk Factors Among Insufficiently Active African American Women With Obesity,,"Background Low moderate-to-vigorous physical activity (MVPA) levels and obesity are associated with increased cardiometabolic disease risk. Objective The aim of this study was to describe MVPA and cardiometabolic risk characteristics of insufficiently active African American women with obesity (N = 60) enrolled in a culturally tailored MVPA intervention. Methods We assessed accelerometer-measured and self-reported MVPA, blood pressure, serum lipid profiles, cardiorespiratory fitness (VO 2 peak), and aortic pulse wave velocity. Results Participants (mean age, 38.4; mean body mass index, 40.6 kg/m 2 ) averaged 15 min/d of accelerometer-measured MVPA and 30 min/wk of self-reported MVPA. Systolic and diastolic blood pressure levels were elevated (135.4 and 84.0 mm Hg, respectively). With the exception of low-density lipoprotein cholesterol (121.4 mg/dL) and high-density lipoprotein cholesterol (47.6 mg/dL), lipid profiles were within reference ranges. Compared with normative reference values, average VO 2 peak was low (18.7 mL/kg/min), and pulse wave velocity was high (7.4 m/s). Conclusions Our sample of insufficiently active African American women with obesity was at an elevated risk for cardiometabolic disease.",https://doi.org/10.1097/jcn.0000000000000930,2022-07-05,2022,0.57285338,2,,,article,FALSE,TRUE,green,https://www.ncbi.nlm.nih.gov/pmc/articles/9813275,FALSE,The Journal of Cardiovascular Nursing,https://openalex.org/S132854162,0889-4655,https://openalex.org/P4310315671,Lippincott Williams & Wilkins,https://doi.org/10.1097/jcn.0000000000000930,NA,NA,publishedVersion,,28,,,,,FALSE,FALSE,en,,198,204,38,2,Michael Todd,Rodney P. Joseph
https://openalex.org/W4389179397,"SleepWell24, a Smartphone Application to Promote Adherence to Positive Airway Pressure Therapy: Feasibility and Acceptability in a Randomized Controlled Trial","SleepWell24, a Smartphone Application to Promote Adherence to Positive Airway Pressure Therapy: Feasibility and Acceptability in a Randomized Controlled Trial",,NCT03156283https://www.clinicaltrials.gov/study/NCT03156283.,https://doi.org/10.1080/15402002.2023.2289442,2023-11-30,2023,0.29749766,1,,,article,FALSE,TRUE,green,https://pmc.ncbi.nlm.nih.gov/articles/PMC11136882/pdf/nihms-1951180.pdf,FALSE,Behavioral Sleep Medicine,https://openalex.org/S70661765,1540-2002,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/15402002.2023.2289442,NA,NA,publishedVersion,,33,,,,,FALSE,FALSE,en,,420,432,22,4,Michael Todd,Megan E. Petrov
https://openalex.org/W4229011852,Insomnia as an Unmet Need in Patients With Chronic Hematological Cancer: Protocol for a Randomized Controlled Trial Evaluating a Consumer-Based Meditation App for Treatment of Sleep Disturbance (Preprint),Insomnia as an Unmet Need in Patients With Chronic Hematological Cancer: Protocol for a Randomized Controlled Trial Evaluating a Consumer-Based Meditation App for Treatment of Sleep Disturbance (Preprint),,"<sec> <title>BACKGROUND</title> To address the need for long-term, accessible, nonpharmacologic interventions targeting sleep in patients with chronic hematological cancer, we propose the first randomized controlled trial to determine the effects of a consumer-based mobile meditation app, Calm, on sleep disturbance in this population. </sec> <sec> <title>OBJECTIVE</title> This study aims to test the efficacy of daily meditation delivered via Calm compared with a health education podcast control group in improving the primary outcome of self-reported sleep disturbance, as well as secondary sleep outcomes, including sleep impairment and sleep efficiency; test the efficacy of daily meditation delivered via Calm compared with a health education podcast control group on inflammatory markers, fatigue, and emotional distress; and explore free-living use during a 12-week follow-up period and the sustained effects of Calm in patients with chronic hematological cancer. </sec> <sec> <title>METHODS</title> In a double-blinded randomized controlled trial, we will recruit 276 patients with chronic hematological cancer to an 8-week &lt;i&gt;app-based wellness&lt;/i&gt; intervention—the active, daily, app-based meditation intervention or the health education podcast app control group, followed by a 12-week follow-up period. Participants will be asked to use their assigned app for at least 10 minutes per day during the 8-week intervention period; complete web-based surveys assessing self-reported sleep disturbance, fatigue, and emotional distress at baseline, 8 weeks, and 20 weeks; complete sleep diaries and wear an actigraphy device during the 8-week intervention period and at 20 weeks; and complete blood draws to assess inflammatory markers (tumor necrosis factor-α, interleukin-6, interleukin-8, and C-reactive protein) at baseline, 8 weeks, and 20 weeks. </sec> <sec> <title>RESULTS</title> This project was funded by the National Institutes of Health National Cancer Institute (R01CA262041). The projects began in April 2022, and study recruitment is scheduled to begin in October 2022, with a total project duration of 5 years. We anticipate that we will be able to achieve our enrollment goal of 276 patients with chronic hematological cancers within the allotted project time frame. </sec> <sec> <title>CONCLUSIONS</title> This research will contribute to broader public health efforts by providing researchers and clinicians with an evidence-based commercial product to improve sleep in the long term in an underserved and understudied cancer population with a high incidence of sleep disturbance. </sec> <sec> <title>CLINICALTRIAL</title> ClinicalTrials.gov NCT05294991; https://clinicaltrials.gov/ct2/show/NCT05294991 </sec> <sec> <title>INTERNATIONAL REGISTERED REPORT</title> PRR1-10.2196/39007 </sec>",https://doi.org/10.2196/preprints.39007,2022-04-25,2022,0,0,,,preprint,TRUE,TRUE,gold,https://doi.org/10.2196/preprints.39007,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.2196/preprints.39007,NA,cc-by,acceptedVersion,,91,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Michael Todd,Megan E. Petrov
https://openalex.org/W4255919216,Results of a Culturally Tailored Smartphone-Delivered Physical Activity Intervention Among Midlife African American Women: Feasibility Trial (Preprint),Results of a Culturally Tailored Smartphone-Delivered Physical Activity Intervention Among Midlife African American Women: Feasibility Trial (Preprint),,"<sec> <title>BACKGROUND</title> Regular aerobic physical activity (PA) is an important component of healthy aging. However, only 27%-40% of African American women achieve national PA guidelines. Available data also show a clear decline in PA as African American women transition from young adulthood (ie, 25-44 years) into midlife. This decline in PA during midlife coincides with an increased risk for African American women developing cardiometabolic disease conditions, including obesity, type 2 diabetes, and cardiovascular disease. Thus, effective efforts are needed to promote PA among sedentary African American women during midlife. </sec> <sec> <title>OBJECTIVE</title> This study aims to examine the acceptability and feasibility of a culturally tailored, smartphone-delivered PA intervention, originally developed to increase PA among African American women aged 24-49 years, among a slightly older sample of midlife African American women aged 50-65 years. </sec> <sec> <title>METHODS</title> A single-arm pretest-posttest study design was implemented. In total, 20 insufficiently active African American (ie, ≤60 min per week of PA) women between the ages of 50-65 years participated in the 4-month feasibility trial. The &lt;i&gt;Smart Walk&lt;/i&gt; intervention was delivered through the study &lt;i&gt;Smart Walk&lt;/i&gt; smartphone app and text messages. Features available on the &lt;i&gt;Smart Walk&lt;/i&gt; app include personal profile pages, multimedia PA promotion modules, discussion board forums, and an activity tracking feature that integrates with Fitbit activity monitors. Self-reported PA and social cognitive theory mediators targeted by the intervention (ie, self-regulation, behavioral capability, outcome expectations, self-efficacy, and social support) were assessed at baseline and at 4 months. Feasibility and acceptability were assessed using a postintervention satisfaction survey that included multiple-choice and open-ended questions evaluating participant perceptions of the intervention and suggestions for intervention improvement. Wilcoxon signed-rank tests were used to examine pre- and postintervention changes in the PA and social cognitive theory variables. The effect size estimates were calculated using the Pearson &lt;i&gt;r&lt;/i&gt; test statistic. </sec> <sec> <title>RESULTS</title> Participants increased moderate-to-vigorous PA (median 30 minutes per week increase; &lt;i&gt;r&lt;/i&gt;=0.503; &lt;i&gt;P&lt;/i&gt;=.002) and reported improvements in 2 theoretical mediators (self-regulation: &lt;i&gt;r&lt;/i&gt;=0.397; &lt;i&gt;P&lt;/i&gt;=.01; behavioral capability: &lt;i&gt;r&lt;/i&gt;=0.440; &lt;i&gt;P&lt;/i&gt;=.006). Nearly all participants (14/15, 93% completing the satisfaction survey) indicated that they would recommend the intervention to a friend. Participants’ suggestions for improving the intervention included enhancing the intervention’s provisions of social support for PA. </sec> <sec> <title>CONCLUSIONS</title> The results provide preliminary support for the feasibility of the smartphone-based approach to increase PA among midlife African American women. However, before larger-scale implementation among midlife African American women, enhancements to the social support components of the intervention are warranted. </sec> <sec> <title>CLINICALTRIAL</title> ClinicalTrials.gov NCT04073355; https://clinicaltrials.gov/ct2/show/NCT04073355 </sec>",https://doi.org/10.2196/preprints.27383,2021-01-26,2021,0,0,,,preprint,TRUE,TRUE,gold,https://doi.org/10.2196/preprints.27383,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.2196/preprints.27383,NA,cc-by,acceptedVersion,,40,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Michael Todd,Rodney P. Joseph
https://openalex.org/W4408957279,Language Spoken at Home and Preschooler Dietary Quality at Early Care and Education Facilities that Serve Children from Families with Low Income,Language Spoken at Home and Preschooler Dietary Quality at Early Care and Education Facilities that Serve Children from Families with Low Income,,NA,https://doi.org/10.1016/j.jneb.2025.01.015,2025-03-31,2025,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of Nutrition Education and Behavior,https://openalex.org/S206696595,1499-4046,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jneb.2025.01.015,NA,NA,publishedVersion,,35,,,,,FALSE,FALSE,en,,407,415,57,5,Michael Todd,Corrie M. Whisner
https://openalex.org/W4281645050,Serum autoantibodyome reveals that healthy individuals share common autoantibodies,Serum autoantibodyome reveals that healthy individuals share common autoantibodies,,"Autoantibodies are a hallmark of both autoimmune disease and cancer, but they also occur in healthy individuals. Here, we perform a meta-analysis of nine datasets and focus on the common autoantibodies shared by healthy individuals. We report 77 common autoantibodies based on the protein microarray data obtained from probing 182 healthy individual sera on 7,653 human proteins and an additional 90 healthy individual sera on 1,666 human proteins. There is no gender bias; however, the number of autoantibodies increase with age, plateauing around adolescence. We use a bioinformatics pipeline to determine possible molecular-mimicry peptides that can contribute to the elicitation of these common autoantibodies. There is enrichment of intrinsic properties of proteins like hydrophilicity, basicity, aromaticity, and flexibility for common autoantigens. Subcellular localization and tissue-expression analysis reveal that several common autoantigens are sequestered from the circulating autoantibodies.",https://doi.org/10.1016/j.celrep.2022.110873,2022-05-01,2022,9.5672261,50,,,review,TRUE,TRUE,gold,http://www.cell.com/article/S2211124722006489/pdf,FALSE,Cell Reports,https://openalex.org/S169236886,2211-1247,https://openalex.org/P4310315673,Cell Press,https://doi.org/10.1016/j.celrep.2022.110873,http://www.cell.com/article/S2211124722006489/pdf,cc-by,publishedVersion,,37,,,,,FALSE,FALSE,en,,110873,110873,39,9,Yunro Chung,Joshua LaBaer
https://openalex.org/W3134482807,Identification of anti-Epstein-Barr virus (EBV) antibody signature in EBV-associated gastric carcinoma,Identification of anti-Epstein-Barr virus (EBV) antibody signature in EBV-associated gastric carcinoma,,NA,https://doi.org/10.1007/s10120-021-01170-z,2021-03-04,2021,3.35460779,36,,,article,TRUE,TRUE,bronze,https://link.springer.com/content/pdf/10.1007/s10120-021-01170-z.pdf,FALSE,Gastric Cancer,https://openalex.org/S145569942,1436-3291,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s10120-021-01170-z,https://link.springer.com/content/pdf/10.1007/s10120-021-01170-z.pdf,NA,publishedVersion,,50,,,,,FALSE,FALSE,en,,858,867,24,4,Yunro Chung,Joshua LaBaer
